Unnamed: 0,belongs_to_collection,budget,genres,homepage,movieId,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,rating
32381,,,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",,134777,en,"A detective investigates a mysterious motel room, which acts as a portal to an alternate universe.",5.655194,http://image.tmdb.org/t/p/w185//t6O4ygtxzay6Esjmzq1zSvGcN0n.jpg,"[{'name': 'Lions Gate', 'id': 6644}, {'name': 'Motel Man Productions', 'id': 21958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/9/2006,,270,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some doors are better left closed.,The Lost Room,FALSE,7.8,98,2006,,4
32434,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,50162,ja,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.",1.15526,http://image.tmdb.org/t/p/w185//zPH1qnQE69U7dko1LLVkKaNkwah.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",9/14/1991,,97,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,964 Pinocchio,FALSE,5.9,9,1991,,3.105263158
32598,,,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,27351,ja,"Capable of making bio-mechanical weapons out of human flesh, alien parasites grotesquely invade the Earth, turning their hosts into maniacal killers who seek and destroy each other to the bloody death! And yes, it s also a human love story, even though the budding romantics are infested with slimy, tumor-like globules.",1.1965,http://image.tmdb.org/t/p/w185//zrdyLu9UyOqx7rRhRDMGmw87PrR.jpg,"[{'name': 'TLA Releasing', 'id': 328}, {'name': 'King Record Co.', 'id': 4673}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1/1/2005,,90,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Meatball Machine,FALSE,5.4,16,2005,,4.5
32653,,,"[{'id': 878, 'name': 'Science Fiction'}]",,2909,de,"A retro '70s vision of the future, IN THE DUST OF THE STARS was made by the DEFA film studio. A radio signal attracts a team of astronauts to a mysterious planet. Once there, they are warmly welcomed by an alien race, but are soon suspicious of what is really occurring on this strange land.",0.704362,http://image.tmdb.org/t/p/w185//jvphRhQuotA52HYVDFrNLhQs2eQ.jpg,"[{'name': 'VEB DEFA-Studio für Spielfilme', 'id': 41112}, {'name': ""Künstlerische Arbeitsgruppe ''Futurum''"", 'id': 55768}]","[{'iso_3166_1': 'XG', 'name': 'East Germany'}]",7/1/1976,,98,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,In the Dust of the Stars,FALSE,3.3,2,1976,,1.666666667
32833,"{'id': 267308, 'name': 'Hot Wheels: AcceleRacers - Collection', 'poster_path': '/ubyFz0lofpv1Eu9cX88Rf8xo8Tk.jpg', 'backdrop_path': None}",,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,72720,en,"Two rival race teams, the Teku and the Metal Maniacs, are recruited by Dr. Peter Tezla to race in the fantastic Racing Realms and retrieve the all-powerful AcceleChargers before they fall into the hands of the deadly Racing Drones. Our drivers race through the Storm and Swamp Realms.",1.914671,http://image.tmdb.org/t/p/w185//lOsHnflo4Gikmk14vXX9w7s2mwi.jpg,"[{'name': 'Mainframe Entertainment', 'id': 5024}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1/8/2005,,60,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Drive to Survive!,Hot Wheels Acceleracers: Ignition,FALSE,7.7,6,2005,,3.981481481
33135,,,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,58432,es,"The eight years boy Jesús has been living in a crumbling underground facility since he was born with eight survivors of an apocalyptical war: the leader Maria and her lover Pablo; the gays Lucas and Mateo; the astronomer Magdalena and the teenager Ana; the soldier Pedro and the lonely Judas. They are permanently is state of surveillance, threatened by the contaminated mutants The Strangers and once a day they have to lock themselves in their rooms without heating to protect against the dangerous ghosts The Invisibles that attack in the Cold Hour. They cannot go to the surface, destroyed by a nuclear war. When they need supplies, medications and ammunitions, they organize expeditions to a store. When the menace of The Invisibles affects the safety of the group of survivors, they need to reach the surface. Written by Claudio Carvalho, Rio de Janeiro, Brazil",1.936301,http://image.tmdb.org/t/p/w185//sDwbSKbZLIQwVDvdglthQkigoPt.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",10/6/2006,,92,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Dark Hour,FALSE,5.9,21,2006,,3
33312,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3145,en,"Victor Frankenstein, descendant of the infamous scientist, Baron Von Frankenstein, follows in his experimental footsteps. Initially his success involves the resuscitation of a tortoise and progressing onto more ambitious projects, including creating his own monster. The gothic genre is re-worked to create a drama of black humour and farce.",2.150514,http://image.tmdb.org/t/p/w185//4Zz9LCec2FDai1tHxnsfoy5YRH4.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}, {'name': 'EMI Films', 'id': 8263}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/8/1970,,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Horror of Frankenstein,FALSE,5.6,14,1970,,3.304347826
33527,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,2969,en,"Hanns Heinz Ewers' grim science-fiction novel Alraune has already been filmed twice when this version was assembled in 1928. In another of his ""mad doctor"" roles, Paul Wegener plays Professor Brinken, sociopathic scientist who combines the genes of an executed murderer with those of a prostitute. The result is a beautiful young woman named Alraune (Brigitte Helm), who is incapable of feeling any real emotions -- least of all guilt or regret. Upon attaining adulthood, Alraune sets about to seduce and destroy every male who crosses her path. Ultimately, Professor Brinken is hoist on his own petard when he falls hopelessly in love with Alraune himself. Alraune was remade in 1930, with Brigitte Helm repeating her role, and again in 1951, with Hildegarde Knef as the ""heroine"" and Erich von Stroheim as her misguided mentor.",1.405597,http://image.tmdb.org/t/p/w185//nQ86wagyaAOF9KgsxQKUAHYlhCZ.jpg,"[{'name': 'Amalia Film GmbH', 'id': 15193}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1/25/1928,,108,[],Released,,A Daughter Of Destiny,FALSE,7.8,4,1928,,3.666666667
33913,,,"[{'id': 878, 'name': 'Science Fiction'}]",,3578,de,"The engineer MacAllan designs a tunnel, which will join America and Europe together on the seabed.  A group of American billionaires are financing the gigantic project, but the construction of the tunnel is proving to be as tedious as it is dangerous.  MacAllan's worst enemy is the speculator Woolf, who had embezzled the money for the construction and who is attempting to cover up his crime by carrying out acts of sabotage.",0.35565,http://image.tmdb.org/t/p/w185//cuIpYMTcmQsnj9W3EurRposuyk1.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",10/26/1933,,72,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Tunnel,FALSE,6.5,2,1933,,3.982804233
33962,,110000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.vanguardcinema.com/imagination/imagination.htm,70656,en,"Dr. Reineger, a famous neuro-psychologist, has become convinced that a twin girl named Anna has a rare form of Autism called Asperger's Syndrome, rendering her unable to cope with reality. As for her blind sister, Sarah, the doctor cannot say for sure why her imaginary visions map so close to Anna's. At home, unable to face reality, their father leaves the family. To escape the pain, the girls sink deeper and deeper into their imagination. When a major earthquake takes their mother's life, Reineger gets more involved with helping the now-orphaned twins, while struggling with his realization that the girls seem to be capable of prophetic visions. The girls escape the doctor's institution and a subsequent search finds no trace of them. Have they transcended the physical realm? A mixture of live action, stop motion animation and other techniques makes this film a fantastic journey into the realm of imagination.",0.006919,http://image.tmdb.org/t/p/w185//AiydKOgcMPTYiczUPhDqAp4rfVw.jpg,[],[],2/26/2008,,72,[],Released,,Imagination,FALSE,0,0,2008,,3.5
34056,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,92804,en,Bigfoot kidnaps some women and some bikers decide to go on a rescue mission to save them.,0.067229,http://image.tmdb.org/t/p/w185//xR1kGUeiL9i8ivqKIBvCu1vlyAY.jpg,"[{'name': 'Gemini-American Productions', 'id': 29481}, {'name': 'Ellman Film Enterprises', 'id': 29482}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/21/1970,,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bigfoot,FALSE,3.2,5,1970,,3.5
34159,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",,70864,it,"Scientists discover that a group of meteors are hurtling on a collison course with Earth, and if they hit, the planet will be destroyed.",0.247647,http://image.tmdb.org/t/p/w185//4tqBOih4ViduOSZOYrI328y8IuC.jpg,"[{'name': 'Lux Film', 'id': 1679}, {'name': 'Compagnie Cinématographique de France', 'id': 7933}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",9/4/1958,,82,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Terror From The Sky! Earth Attacked From Outer Space!,The Day the Sky Exploded,FALSE,4.2,6,1958,,4.5
34265,,40000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",http://www.troma.com/films/a-nymphoid-barbarian-in-dinosaur-hell/,31647,en,"In a post-Armageddon world, a young woman finds herself in a fight for survival against mutant cavemen, dinosaurs and other prehistoric animals.",0.639242,http://image.tmdb.org/t/p/w185//b70ydnaZz737D1ueyrpgNSZc9J2.jpg,"[{'name': 'Troma Entertainment', 'id': 3052}, {'name': 'Chapter V Enterprises', 'id': 14931}, {'name': 'R.A.P. Productions', 'id': 14932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1990,,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where the prehistoric meets the prepubescent.,A Nymphoid Barbarian in Dinosaur Hell,FALSE,2.3,9,1990,,3.166666667
34769,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.tape407.com/,92393,en,Survivors of an airplane crash find themselves within the borders of a government testing area and pursued by predators.,2.070949,http://image.tmdb.org/t/p/w185//7EfsHmxy4pMFd6U6DBf7GDgDk8E.jpg,"[{'name': 'Entertainment Factory', 'id': 38024}, {'name': 'Suzanne DeLaurentiis Productions', 'id': 41427}, {'name': 'Cloud Nine Pictures', 'id': 95561}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/27/2012,,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The plane crash was just the beginning,Area 407,FALSE,4,36,2012,,3.833333333
34893,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,27112,en,A man falls in love with a beautiful young woman and begins to suspect that he may have also loved her in a previous life.,0.482651,http://image.tmdb.org/t/p/w185//jnuugSTRlyfEl3jk03P9tjlhXgv.jpg,"[{'name': 'Apollo Films', 'id': 49755}]",[],7/24/1948,,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Corridor of Mirrors,FALSE,5.1,3,1948,,3.666666667
34951,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,64508,de,"Another planet in the period of medieval times. An employee of the institute of experimental history from Earth, who is send under the name of noble don Rumata of Estor as a spy with a mission to contact the local resident of the institute, arrives in the city of Arkanar. But the resident perishes under an unlucky attempt to make a palace coup, and Rumata have to take his place as the resident. Soon he meets all the horrors of the medieval society - a peasant war, palace coups, mass executions. To continue to be an indifferent watcher of all these horrors turns out to be simply impossible...",0.705069,http://image.tmdb.org/t/p/w185//wMZgPHdWk0RtChefF4SappgWD8v.jpg,"[{'name': 'B.A. Produktion', 'id': 21948}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",9/9/1989,,119,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Hard to Be a God,FALSE,5.8,6,1989,,2.785714286
35167,,,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,27009,en,"A scientific expedition to Loch Ness runs into trouble when the group leader is killed in a mysterious diving accident. Soon after, when the unorthodox Professor Howell shows up to take over as leader of the group, more strange incidents and attacks start to occur. While Howell and TV producer Elizabeth Borden are busy investigating the source of the attacks, the body of an enormous sea creature washes up on the lake's shore.",1.055415,http://image.tmdb.org/t/p/w185//zYGdYqsa9dQF5JnBIJPONnBN0aj.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2002,,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Beneath Loch Ness,FALSE,2.6,5,2002,,3.875
35170,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,6884,en,Inept beings from the planet Kabijj land on Earth and attempt to behead all of its beings and take over the planet,0.309733,http://image.tmdb.org/t/p/w185//dqrsNUTUtryFkmEwi4zqelakfJY.jpg,"[{'name': 'Nada Pictures Inc.', 'id': 2144}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/3/2003,,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Evil Alien Conquerors,FALSE,4.8,4,2003,,2.954545455
35175,"{'id': 413935, 'name': 'Wizards of Waverly Place Collection', 'poster_path': None, 'backdrop_path': None}",,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,26736,en,Powerful magic cast by Alex spells trouble for the Russo's. The kids must go on an adventure to save their family and their existence.,5.206696,http://image.tmdb.org/t/p/w185//aZFRGUAFKg6RDs8c05OnAXJ7d3O.jpg,"[{'name': 'Disney Channel', 'id': 3213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/28/2009,,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Family vacations can be tricky.,Wizards of Waverly Place: The Movie,FALSE,6,323,2009,,3.875
35385,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,79720,en,Poor Santa Claus. This live-action feature finds his sleigh stuck in the sand on a Florida beach only days before Christmas Eve.,0.142255,http://image.tmdb.org/t/p/w185//w8rBP1E3U7BHmm45GxOyOMxZeL1.jpg,"[{'name': 'R & S Film Enterprises Inc.', 'id': 60724}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1972,,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The amazing story of Santa in big trouble... And his exciting rescue by the daring ice cream bunny ... It's breath-taking, fun for all.",Santa and the Ice Cream Bunny,FALSE,2.3,4,1972,,3.852941176
35736,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,138038,en,Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.,6.670101,http://image.tmdb.org/t/p/w185//uGD4azWAfXLjkvs5wzvIapHRooX.jpg,"[{'name': 'Bad Angels Productions, Ltd.', 'id': 11072}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",10/12/2012,,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Face Your Fears,Girl vs. Monster,FALSE,5.8,46,2012,,4
35868,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",,3025,en,"After a series of scientific experiments directed towards freeing the inner man and controlling human personalities, the kindly, generous Dr Henry Jekyll succeeds in freeing his own alter ego, Edward Hyde, a sadistic, evil creature whose pleasure is murder.",2.065918,http://image.tmdb.org/t/p/w185//sPhV0P8L1stGYLWtnQOAYYv031q.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/24/1960,,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,LIKE NOTHING YOU HAVE EVER SEEN!,The Two Faces of Dr. Jekyll,FALSE,5.7,15,1960,,2.5
35907,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",,110372,en,"In an undefined future, the earth has been destroyed by man, and the air polluted with a mysterious virus that turns humans into zombies. Only a few children are immune to the disease and have adapted to these extreme conditions and survived. Camille, a nine year old girl wanders through these desolate wastelands, protecting herself from zombies and the armed military forces that roam the land killing anyone who might be infected. However, the little girl will find other kids like her that share a recurring dream of: they all have visions of the ocean as their destiny. Together they will try to survive the journey to the ocean in search of an escape from the military who seem to be as determined on their destruction as on the zombies. Written by David Pollison/Solos Website",0.453818,http://image.tmdb.org/t/p/w185//qwjOxRvywtgpX7aXFBiHBb66vV4.jpg,[],[],4/7/2008,,74,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nobody is Immune to Fear!,Descendents,FALSE,3.8,5,2008,,3
